leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win,start_date_time
17233,7982684656,8629324.0,Swift Knights,Sk,26,2443375.0,Foxy gaming,Foxy,44,False,2024-10-11 09:43:57
16313,7982688473,8893840.0,Big Bang Gaming,BB,17,8893837.0,Parallel eSports,PeS,35,False,2024-10-11 09:47:19
17184,7982701339,9554170.0,Unknown Gaming,UKG,46,9530413.0,LettuceWin,LetUsWin,39,True,2024-10-11 10:02:52
17119,7982708667,8254400.0,beastcoast,bc,13,9498970.0,AVULUS,AVULUS,26,False,2024-10-11 10:19:24
16933,7982717486,9547653.0,,,31,8911139.0,Manta Esports,MANTA,7,True,2024-10-11 10:25:48
16313,7982718337,8893837.0,Parallel eSports,PeS,44,8893840.0,Big Bang Gaming,BB,43,False,2024-10-11 10:20:23
15901,7982718506,9487084.0,EYE Gaming,EYE,54,9344732.0,Elite Eclipse,,21,True,2024-10-11 10:20:34
17233,7982725766,2443375.0,Foxy gaming,Foxy,37,8629324.0,Swift Knights,Sk,9,True,2024-10-11 10:29:13
15901,7982731023,9564076.0,Kiba arms,kiba,14,9504780.0,Rakuzan,Rakuzan,33,False,2024-10-11 10:45:21
17111,7982758768,9247798.0,Passion UA,PassionUA,26,9530947.0,Palianytsia,PLNTS,9,True,2024-10-11 11:02:11
15901,7982760217,9481964.0,Elite Eclipse,EE,24,9487084.0,EYE Gaming,EYE,51,False,2024-10-11 11:02:33
16933,7982778169,9564046.0,CSC,Kryfans,23,9554522.0,Dominator Esports,DMT,12,True,2024-10-11 11:30:37
17119,7982787349,9498970.0,AVULUS,AVULUS,20,8254400.0,beastcoast,bc,38,False,2024-10-11 11:29:33
15901,7982797137,9504780.0,Rakuzan,Rakuzan,38,8957652.0,KIBA ARMS,KIBA,26,True,2024-10-11 11:35:02
17233,7982824326,8629317.0,Bright Crusaders,Bc,31,9426115.0,Dark Rebellion,DR,30,True,2024-10-11 12:02:32
17111,7982831122,9530947.0,Palianytsia,PLNTS,28,9247798.0,Passion UA,PassionUA,13,True,2024-10-11 12:03:26
15901,7982831390,9395679.0,Shinigami Gaming,Shinigami,39,9477543.0,Dominion,DOM,50,False,2024-10-11 12:03:43
17119,7982874526,9498970.0,AVULUS,AVULUS,9,8254400.0,beastcoast,bc,33,False,2024-10-11 12:40:24
16933,7982876379,9554522.0,Dominator Esports,DMT,27,9564046.0,CSC,Kryfans,19,True,2024-10-11 12:36:27
17233,7982880097,9426115.0,Dark Rebellion,DR,19,8629317.0,Bright Crusaders,Bc,35,False,2024-10-11 12:39:46
15901,7982937551,9504780.0,Rakuzan,Rakuzan,29,8831040.0,Ghost Sheep,GS,36,False,2024-10-11 13:18:00
17233,7982941203,8629005.0,Flawless Goblins,Fg,28,9425656.0,LSG,LSG,19,True,2024-10-11 13:20:08
15901,7982955544,9477543.0,Dominion,DOM,53,9395679.0,Shinigami Gaming,Shinigami,37,True,2024-10-11 13:28:37
17111,7982969230,9530947.0,Palianytsia,PLNTS,37,9247798.0,Passion UA,PassionUA,23,True,2024-10-11 13:37:04
17119,7982969675,9303484.0,HEROIC,Heroic,24,8291895.0,Tundra Esports,Tundra,41,False,2024-10-11 13:50:57
16933,7982978105,9564046.0,CSC,Kryfans,35,9554522.0,Dominator Esports,DMT,10,True,2024-10-11 13:43:40
17233,7983001286,9425656.0,LSG,LSG,47,8629005.0,Flawless Goblins,Fg,39,True,2024-10-11 13:57:24
15901,7983018610,8831040.0,Ghost Sheep,GS,34,9504780.0,Rakuzan,Rakuzan,23,True,2024-10-11 14:06:40
17233,7983073557,8629005.0,Flawless Goblins,Fg,8,9425656.0,LSG,LSG,32,False,2024-10-11 14:40:27
17111,7983074520,8376696.0,One Move,Move,33,9420570.0,Quantum,QTM,34,False,2024-10-11 14:41:08
15901,7983081046,9461271.0,Elite Eclipse,EE,23,9477543.0,Dominion,DOM,41,False,2024-10-11 14:44:21
17119,7983098966,8291895.0,Tundra Esports,Tundra,17,9303484.0,HEROIC,Heroic,27,False,2024-10-11 15:01:53
17233,7983130779,2443375.0,Foxy gaming,Foxy,24,9425660.0,Shadow Avengers,SAS,26,False,2024-10-11 15:14:03
15901,7983179167,9477543.0,Dominion,DOM,38,9461271.0,Elite Eclipse,EE,40,True,2024-10-11 15:42:29
17233,7983189037,9425660.0,Shadow Avengers,SAS,34,2443375.0,Foxy gaming,Foxy,26,True,2024-10-11 15:49:49
17119,7983208637,9303484.0,HEROIC,Heroic,26,8291895.0,Tundra Esports,Tundra,17,True,2024-10-11 16:06:06
17111,7983251946,9420570.0,Quantum,QTM,15,8376696.0,One Move,Move,38,False,2024-10-11 16:28:10
15901,7983252410,8831040.0,Ghost Sheep,GS,46,9225431.0,TEIKO,,28,True,2024-10-11 16:41:11
17119,7983320808,9247354.0,Team Falcons,FLCN,23,8728920.0,nouns,nouns,8,True,2024-10-11 17:19:30
17170,7983326942,9548345.0,Mrusni Pari Chisti Ruce,cvetence,37,2491043.0,OCHO INSTINSKATA SILA!,OCHO!,32,True,2024-10-11 17:15:07
17111,7983349569,9420570.0,Quantum,QTM,42,8376696.0,One Move,Move,17,True,2024-10-11 17:29:55
15901,7983360474,9225431.0,TEIKO,,58,8831040.0,Ghost Sheep,GS,29,True,2024-10-11 17:36:30
17119,7983419849,8728920.0,nouns,nouns,26,9247354.0,Team Falcons,FLCN,42,False,2024-10-11 18:20:41
17170,7983444790,9564539.0,България на три морета,,10,9564546.0,Безръките 3,,28,False,2024-10-11 18:33:51
15901,7983446537,9225431.0,TEIKO,,42,8831040.0,Ghost Sheep,GS,50,False,2024-10-11 18:36:40
17111,7983462577,5014799.0,Nemiga Gaming,Nemiga,21,9389234.0,Bushido,Bushido,23,True,2024-10-11 18:44:44
16635,7983490398,8849817.0,ZEUS THUNDER GOD,ZTG,31,8849833.0,VERTEX PACK,vP,30,True,2024-10-11 19:02:29
15901,7983544820,9545354.0,Shinigami Gaming ,SG,21,9482420.0,EYE Gaming,EYE,42,False,2024-10-11 19:40:49
17111,7983548982,9389234.0,Bushido,Bushido,46,5014799.0,Nemiga Gaming,Nemiga,21,True,2024-10-11 19:45:32
16635,7983596895,8849833.0,VERTEX PACK,vP,18,8849817.0,ZEUS THUNDER GOD,ZTG,32,False,2024-10-11 20:19:25
15901,7983624737,9482420.0,EYE Gaming,EYE,17,9545354.0,Shinigami Gaming ,SG,47,False,2024-10-11 20:41:11
16635,7983657431,8849837.0,FALL VICTIMS,FV,30,8850100.0,TOXIC TEAM,Tt,15,True,2024-10-11 21:09:58
16635,7983720979,8850100.0,TOXIC TEAM,Tt,34,8849837.0,FALL VICTIMS,FV,33,True,2024-10-11 22:18:15
16635,7983752613,8849837.0,FALL VICTIMS,FV,15,8850100.0,TOXIC TEAM,Tt,29,False,2024-10-11 23:02:28
16635,7983788708,8987220.0,HolyTeam,HT,46,8970060.0,Moonwalkers,MW,36,True,2024-10-12 00:01:09
16635,7983820944,8970060.0,Moonwalkers,MW,34,8987220.0,HolyTeam,HT,14,True,2024-10-12 00:57:59
16635,7983846076,8987220.0,HolyTeam,HT,21,8970060.0,Moonwalkers,MW,16,True,2024-10-12 01:44:15
16635,7983873608,8957156.0,Silent killer,sK,23,8850016.0,FLYING FORTUNE,Ff,8,True,2024-10-12 02:32:55
16635,7983892827,8850016.0,FLYING FORTUNE,Ff,17,8957156.0,Silent killer,sK,43,False,2024-10-12 03:03:27
17233,7983901516,8629315.0,Wiser Warriors,WW,15,8629318.0,Mad Monkeys,Mm,23,False,2024-10-12 03:18:23
16933,7983913673,9538207.0,Myth Avenue Gaming,MAG,17,8911139.0,Manta Esports,MANTA,37,False,2024-10-12 03:36:34
17233,7983937258,8629318.0,Mad Monkeys,Mm,21,8629315.0,Wiser Warriors,WW,42,False,2024-10-12 04:12:29
16933,7983952316,9538207.0,Myth Avenue Gaming,MAG,27,8911139.0,Manta Esports,MANTA,18,True,2024-10-12 04:33:51
17233,7983966932,8629315.0,Wiser Warriors,WW,30,8629318.0,Mad Monkeys,Mm,30,False,2024-10-12 04:55:39
16933,7983983120,9538207.0,Myth Avenue Gaming,MAG,31,8911139.0,Manta Esports,MANTA,26,True,2024-10-12 05:22:10
17233,7984003710,8629005.0,Flawless Goblins,Fg,39,2443375.0,Foxy gaming,Foxy,27,True,2024-10-12 05:47:40
17233,7984037160,2443375.0,Foxy gaming,Foxy,38,8629005.0,Flawless Goblins,Fg,30,True,2024-10-12 06:31:13
16933,7984037572,7976226.0,Hunghung and friend,VIE,10,9554522.0,Dominator Esports,DMT,18,False,2024-10-12 06:35:47
15901,7984045441,9504550.0,Prodigy of God,POG,15,9518076.0,Elite Eclipse,EE,54,False,2024-10-12 06:40:52
17119,7984069935,8291895.0,Tundra Esports,Tundra,10,8254400.0,beastcoast,bc,27,False,2024-10-12 07:10:09
17233,7984074571,8629005.0,Flawless Goblins,Fg,12,2443375.0,Foxy gaming,Foxy,31,False,2024-10-12 07:15:45
15901,7984093867,9518076.0,Elite Eclipse,EE,38,9504550.0,Prodigy of God,POG,48,False,2024-10-12 07:36:35
16933,7984095909,7976226.0,Hunghung and friend,VIE,27,9554522.0,Dominator Esports,DMT,16,True,2024-10-12 07:38:49
17233,7984109943,8629317.0,Bright Crusaders,Bc,14,8629324.0,Swift Knights,Sk,43,False,2024-10-12 07:54:19
17119,7984117984,8291895.0,Tundra Esports,Tundra,23,8254400.0,beastcoast,bc,38,True,2024-10-12 08:10:13
17184,7984118680,9530413.0,LettuceWin,LetUsWin,16,9546850.0,SMALL CAMP,SMLC,41,False,2024-10-12 08:03:36
17111,7984119363,8376696.0,One Move,Move,13,9403748.0,Dragon Esports Club,DEC,38,False,2024-10-12 08:04:12
17233,7984146649,8629324.0,Swift Knights,Sk,35,8629317.0,Bright Crusaders,Bc,17,True,2024-10-12 08:31:01
15901,7984152781,9518076.0,Elite Eclipse,EE,43,9504550.0,Prodigy of God,POG,23,True,2024-10-12 08:37:17
16933,7984162151,7976226.0,Hunghung and friend,VIE,31,9554522.0,Dominator Esports,DMT,12,True,2024-10-12 08:47:15
17184,7984181474,9546850.0,SMALL CAMP,SMLC,28,9530413.0,LettuceWin,LetUsWin,20,True,2024-10-12 09:04:34
17111,7984184056,9403748.0,Dragon Esports Club,DEC,31,8376696.0,One Move,Move,23,True,2024-10-12 09:07:48
17119,7984189875,8291895.0,Tundra Esports,Tundra,31,8254400.0,beastcoast,bc,17,True,2024-10-12 09:18:14
16933,7984221500,9564046.0,CSC,Kryfans,30,9547653.0,,,35,False,2024-10-12 10:05:11
15901,7984228387,9564441.0,Eye Gaming,Eye,57,9492941.0,Shinigami Gaming,,50,False,2024-10-12 09:47:56
17119,7984260412,8728920.0,nouns,nouns,15,36.0,Natus Vincere,NAVI,35,False,2024-10-12 10:24:04
15901,7984314460,9492941.0,Shinigami Gaming,,28,9088071.0,EYE Gaming,EYE,19,True,2024-10-12 11:00:43
17119,7984349828,36.0,Natus Vincere,NAVI,36,8728920.0,nouns,nouns,11,True,2024-10-12 11:30:40
16933,7984368326,9564046.0,CSC,Kryfans,35,9547653.0,,,39,True,2024-10-12 11:41:12
17170,7984408560,9565291.0,,,7,8691685.0,Looney Tunes,LTT,53,False,2024-10-12 12:09:33
15901,7984421178,9088071.0,EYE Gaming,EYE,50,9492830.0,Prodigy of god,POG,41,True,2024-10-12 12:17:44
15901,7984461083,9504780.0,Rakuzan,Rakuzan,22,8831040.0,Ghost Sheep,GS,51,False,2024-10-12 12:52:09
17119,7984472803,9303484.0,HEROIC,Heroic,19,9247354.0,Team Falcons,FLCN,46,False,2024-10-12 12:50:09
16933,7984493115,9564046.0,CSC,Kryfans,31,9547653.0,,,32,True,2024-10-12 13:06:08
17170,7984515308,2671941.0,PWN SHOP,PWN,37,9555269.0,Old Guns,OG,26,True,2024-10-12 13:17:28
15901,7984557695,9492830.0,Prodigy of god,POG,40,9088071.0,EYE Gaming,EYE,44,False,2024-10-12 13:40:11
15901,7984564131,8831040.0,Ghost Sheep,GS,13,9504780.0,Rakuzan,Rakuzan,40,False,2024-10-12 13:43:53
17119,7984592920,9247354.0,Team Falcons,FLCN,25,9303484.0,HEROIC,Heroic,25,False,2024-10-12 14:04:58
17111,7984595534,9530947.0,Palianytsia,PLNTS,38,5014799.0,Nemiga Gaming,Nemiga,11,True,2024-10-12 14:02:17
16933,7984628914,7976226.0,Hunghung and friend,VIE,32,9538207.0,Myth Avenue Gaming,MAG,35,True,2024-10-12 14:30:11
15901,7984646360,8831040.0,Ghost Sheep,GS,35,9504780.0,Rakuzan,Rakuzan,51,False,2024-10-12 14:31:13
17111,7984699682,5014799.0,Nemiga Gaming,Nemiga,7,9530947.0,Palianytsia,PLNTS,28,False,2024-10-12 14:57:53
16251,7984715009,9565413.0,,,37,8784646.0,,,34,True,2024-10-12 15:06:48
16251,7984723523,8993358.0,ProfGameTeam,PGT,34,9302533.0,,,42,False,2024-10-12 15:11:26
16251,7984724518,2920343.0,SuperNaturalTeam,[SNT],11,9556188.0,С пацанами на велике,ABOBA,37,False,2024-10-12 15:11:20
16251,7984724806,9024302.0,SV1N,SV!N,29,9361508.0,,,41,False,2024-10-12 15:12:05
16251,7984724806,9024302.0,Palmolive,SV!N,29,9361508.0,,,41,False,2024-10-12 15:12:05
17119,7984737209,9247354.0,Team Falcons,FLCN,35,9303484.0,HEROIC,Heroic,21,True,2024-10-12 15:24:57
16251,7984751061,9395426.0,DaPoebatNam,poebat,49,9546398.0,Times New Roman,TNR,25,True,2024-10-12 15:27:14
15901,7984795427,9223797.0,Prodigy of God,,34,9524130.0,Dominion,DOM,47,False,2024-10-12 15:51:05
16933,7984800267,7976226.0,Hunghung and friend,VIE,8,9538207.0,Myth Avenue Gaming,MAG,27,False,2024-10-12 15:52:56
16251,7984841884,9270650.0,,,51,9556883.0,bob3r,bob3r,25,True,2024-10-12 16:17:16
16251,7984844625,9555223.0,MilfHunter,MHunter,15,8951404.0,FalconBlade,FB,34,False,2024-10-12 16:18:03
16251,7984847956,9565413.0,,,22,9556188.0,С пацанами на велике,ABOBA,46,False,2024-10-12 16:19:54
16251,7984865872,9395426.0,DaPoebatNam,poebat,31,9511394.0,Чурка net,,31,True,2024-10-12 16:30:44
15901,7984895215,9545682.0,Dominion,Dominion,32,9223797.0,Prodigy of God,,17,True,2024-10-12 16:46:44
17119,7984902984,8291895.0,Tundra Esports,Tundra,30,36.0,Natus Vincere,NAVI,10,True,2024-10-12 17:02:21
17111,7984918893,8838314.0,Matreshka,MT,24,9449748.0,DMS,DMS,14,True,2024-10-12 17:01:16
16933,7984925659,7976226.0,Hunghung and friend,VIE,13,9538207.0,Myth Avenue Gaming,MAG,20,False,2024-10-12 17:07:02
16251,7984954327,9361508.0,,,53,9556188.0,С пацанами на велике,ABOBA,47,True,2024-10-12 17:22:15
15901,7984999796,9482420.0,EYE Gaming,EYE,45,9444453.0,Elite Eclipse,EE,29,True,2024-10-12 18:00:46
17119,7985003339,36.0,Natus Vincere,NAVI,49,8291895.0,Tundra Esports,Tundra,36,True,2024-10-12 17:57:17
17111,7985071171,9449748.0,DMS,DMS,36,8838314.0,Matreshka,MT,5,True,2024-10-12 18:33:08
16251,7985098075,9395426.0,DaPoebatNam,poebat,42,9361508.0,,,19,True,2024-10-12 18:50:03
17119,7985116716,8291895.0,Tundra Esports,Tundra,29,36.0,Natus Vincere,NAVI,9,True,2024-10-12 19:04:07
15901,7985125189,9444453.0,Elite Eclipse,EE,42,9482420.0,EYE Gaming,EYE,12,True,2024-10-12 19:06:32
17111,7985159955,9449748.0,DMS,DMS,40,8838314.0,Matreshka,MT,20,True,2024-10-12 19:30:15
15901,7985191804,9482420.0,EYE Gaming,EYE,50,9444453.0,Elite Eclipse,EE,26,True,2024-10-12 19:52:10
17233,7985570643,8629315.0,Wiser Warriors,WW,44,8629005.0,Flawless Goblins,Fg,25,True,2024-10-13 03:21:23
17233,7985605372,8629005.0,Flawless Goblins,Fg,23,8629315.0,Wiser Warriors,WW,34,False,2024-10-13 04:06:31
17233,7985638423,8629317.0,Bright Crusaders,Bc,29,2443375.0,Foxy gaming,Foxy,46,False,2024-10-13 04:49:23
17233,7985671673,2443375.0,Foxy gaming,Foxy,31,8629317.0,Bright Crusaders,Bc,52,False,2024-10-13 05:30:47
17233,7985712980,8629317.0,Bright Crusaders,Bc,34,2443375.0,Foxy gaming,Foxy,30,True,2024-10-13 06:17:43
16933,7985716258,9547653.0,,,44,9538207.0,Myth Avenue Gaming,MAG,43,True,2024-10-13 06:30:10
17233,7985755924,9426115.0,Dark Rebellion,DR,30,8629318.0,Mad Monkeys,Mm,42,False,2024-10-13 07:00:17
17233,7985803909,8629318.0,Mad Monkeys,Mm,33,9426115.0,Dark Rebellion,DR,7,True,2024-10-13 07:44:59
17119,7985816345,9303484.0,HEROIC,Heroic,41,8291895.0,Tundra Esports,Tundra,25,True,2024-10-13 08:03:01
17111,7985825024,9420570.0,Quantum,QTM,28,8838314.0,Matreshka,MT,12,True,2024-10-13 08:03:51
16933,7985833991,9538207.0,Myth Avenue Gaming,MAG,16,9547653.0,,,40,False,2024-10-13 08:10:22
17233,7985841310,8629014.0,Dragon Blood,DB,54,9425660.0,Shadow Avengers,SAS,30,True,2024-10-13 08:16:51
15901,7985848471,9476778.0,Eye Gaming,EYE,38,9564888.0,Dominion,Dom,18,True,2024-10-13 08:22:55
17233,7985897146,9425660.0,Shadow Avengers,SAS,35,8629014.0,Dragon Blood,DB,24,True,2024-10-13 09:02:07
17111,7985903774,8838314.0,Matreshka,MT,51,9420570.0,Quantum,QTM,27,True,2024-10-13 09:07:23
15901,7985914025,9524130.0,Dominion,DOM,19,9476778.0,Eye Gaming,EYE,34,False,2024-10-13 09:14:56
17119,7985929572,8291895.0,Tundra Esports,Tundra,40,9303484.0,HEROIC,Heroic,22,True,2024-10-13 09:33:45
16933,7985933624,9547653.0,,,44,9564046.0,CSC,Kryfans,6,True,2024-10-13 09:30:17
17233,7985939485,8629014.0,Dragon Blood,DB,38,9425660.0,Shadow Avengers,SAS,37,False,2024-10-13 09:35:15
17111,7985988462,8838314.0,Matreshka,MT,44,9420570.0,Quantum,QTM,25,True,2024-10-13 10:13:19
15901,7986012894,8831040.0,Ghost Sheep,GS,47,9225431.0,TEIKO,,46,True,2024-10-13 10:35:34
15901,7986032045,9518076.0,Elite Eclipse,EE,27,9492941.0,Shinigami Gaming,,35,False,2024-10-13 10:46:10
17119,7986033321,9303484.0,HEROIC,Heroic,30,8291895.0,Tundra Esports,Tundra,25,True,2024-10-13 10:54:02
16933,7986037065,9547653.0,,,27,9564046.0,CSC,Kryfans,10,True,2024-10-13 10:49:08
15901,7986103499,9225431.0,TEIKO,,28,8831040.0,Ghost Sheep,GS,37,False,2024-10-13 11:34:34
17111,7986104685,8376696.0,One Move,Move,38,8838314.0,Matreshka,MT,26,True,2024-10-13 11:35:52
16933,7986115039,9547653.0,,,25,9564046.0,CSC,Kryfans,22,True,2024-10-13 11:42:10
15901,7986127357,9492941.0,Shinigami Gaming,,53,9518076.0,Elite Eclipse,EE,34,True,2024-10-13 11:50:04
17170,7986148888,7439813.0,,,34,9556060.0,,,9,True,2024-10-13 12:04:06
17119,7986228633,9247354.0,Team Falcons,FLCN,41,9303484.0,HEROIC,Heroic,43,True,2024-10-13 13:12:16
15901,7986240493,9467580.0,EYE GAMING,EYE,17,9504550.0,Prodigy of God,POG,44,False,2024-10-13 13:00:04
17170,7986291528,9426258.0,,,32,9187402.0,Elementary Gaming ,,10,True,2024-10-13 13:25:02
15901,7986319611,9439525.0,Prodigy of God,PoG,65,9467580.0,EYE GAMING,EYE,55,True,2024-10-13 13:42:28
17111,7986364101,9530947.0,Palianytsia,PLNTS,31,9256405.0,Level UP esports,LevelUP,10,True,2024-10-13 14:06:52
17119,7986449169,9303484.0,HEROIC,Heroic,28,9247354.0,Team Falcons,FLCN,26,True,2024-10-13 15:02:31
16251,7986468325,9493574.0,BezCifr,BC,30,9433856.0,xdxdxd,XD,19,True,2024-10-13 15:04:20
17111,7986471213,9530947.0,Palianytsia,PLNTS,38,9256405.0,Level UP esports,LevelUP,23,True,2024-10-13 15:06:03
16251,7986474273,9344855.0,,,35,8143111.0,,,9,True,2024-10-13 15:07:23
15901,7986547163,9530716.0,Air Defence,AD,37,9225431.0,TEIKO,,27,True,2024-10-13 15:48:57
16251,7986582894,9344855.0,,,35,9024302.0,SV1N,SV!N,46,False,2024-10-13 16:10:03
16251,7986582894,9344855.0,,,35,9024302.0,Palmolive,SV!N,46,False,2024-10-13 16:10:03
17119,7986595492,9247354.0,Team Falcons,FLCN,32,9303484.0,HEROIC,Heroic,33,False,2024-10-13 16:22:36
15901,7986634125,9225431.0,TEIKO,,35,9530716.0,Air Defence,AD,46,False,2024-10-13 16:39:52
16251,7986669845,9024302.0,SV1N,SV!N,19,9493574.0,BezCifr,BC,48,False,2024-10-13 17:02:20
16251,7986669845,9024302.0,Palmolive,SV!N,19,9493574.0,BezCifr,BC,48,False,2024-10-13 17:02:20
17111,7986670732,5014799.0,Nemiga Gaming,Nemiga,35,9247798.0,Passion UA,PassionUA,17,True,2024-10-13 17:03:17
17119,7986751548,9303484.0,HEROIC,Heroic,34,9247354.0,Team Falcons,FLCN,8,True,2024-10-13 18:01:36
15901,7986759798,9563873.0,,,32,9504550.0,Prodigy of God,POG,51,False,2024-10-13 17:59:50
17111,7986769835,9247798.0,Passion UA,PassionUA,42,5014799.0,Nemiga Gaming,Nemiga,18,True,2024-10-13 18:07:01
16635,7986852524,8850100.0,TOXIC TEAM,Tt,41,8850016.0,FLYING FORTUNE,Ff,25,True,2024-10-13 19:03:56
17111,7986856839,5014799.0,Nemiga Gaming,Nemiga,50,9247798.0,Passion UA,PassionUA,12,True,2024-10-13 19:06:12
15901,7986880006,9504550.0,Prodigy of God,POG,42,9563020.0,Elite Eclipse,,51,True,2024-10-13 19:22:14
16635,7986911894,8850016.0,FLYING FORTUNE,Ff,22,8850100.0,TOXIC TEAM,Tt,28,False,2024-10-13 19:47:48
16635,7986966740,8987220.0,HolyTeam,HT,32,8957156.0,Silent killer,sK,16,True,2024-10-13 20:34:31
16635,7987005260,8957156.0,Silent killer,sK,28,8987220.0,HolyTeam,HT,15,True,2024-10-13 21:13:28
16635,7987040222,8987220.0,HolyTeam,HT,36,8957156.0,Silent killer,sK,28,True,2024-10-13 21:55:21
16635,7987072808,8849833.0,VERTEX PACK,vP,30,8849837.0,FALL VICTIMS,FV,15,True,2024-10-13 22:42:13
16635,7987092383,8849837.0,FALL VICTIMS,FV,31,8849833.0,VERTEX PACK,vP,40,False,2024-10-13 23:14:52
16635,7987118327,8970060.0,Moonwalkers,MW,33,8849817.0,ZEUS THUNDER GOD,ZTG,21,True,2024-10-14 00:02:41
